Compound_identifier,original_name,clean_name,cid
C703,linalool oxide,linalool oxide,NA
C5318,linalool oxide (pyranoid) i,linalool oxide (pyranoid) i,NA
C5319,linalool oxide (pyranoid) ii,linalool oxide (pyranoid) ii,NA
C5331,linalool? oxide? a? (furanoid),linalool oxide a (furanoid),NA
C5332,linalool? oxide? b? (furanoid),linalool oxide b (furanoid),NA
C5324,linalool oxide i (pyr.),linalool oxide i (pyr.),NA
C5325,linalool oxide ii (pyr.) (+ 2-phenylethyl acetate),linalool oxide ii (pyr.) (+ 2-phenylethyl acetate),NA
C5326,linalool oxidee,linalool oxidee,NA
C5327,linalool oxidef,linalool oxidef,NA
C5328,linalool+alpha-campholenic aldehyde,linalool+alpha-campholenic aldehyde,NA
C5329,linalool+linalylacetate,linalool+linalylacetate,NA
C5330,linalool+trans-sabinenehydrate,linalool+trans-sabinenehydrate,NA
C5340,linaool,linaool,NA
C5342,linoleic acid/linolenic acid,linoleic acid/linolenic acid,NA
C5343,linoleic acid/osthole,linoleic acid/osthole,NA
C5344,linoleic acid+osthole,linoleic acid+osthole,NA
C5346,linolenic acids,linolenic acids,NA
C5348,linylacetate,linylacetate,NA
C5349,lionoleic acid,lionoleic acid,NA
C5350,lippiaphenol (diosphenolene),lippiaphenol (diosphenolene),NA
C5351,lobulol,lobulol,NA
C5352,longibornene,longibornene,NA
C5354,longibornyl acetate,longibornyl acetate,NA
C711,longiciclene,longiciclene,NA
C5359,longifolon,longifolon,NA
C713,longipinanol,longipinanol,NA
C5362,lynalyl propionate,lynalyl propionate,NA
C5365,lyratyl propionate,lyratyl propionate,NA
C5367,m-cresolacetate,m-cresolacetate,NA
C5368,m-cumen-8-ol,m-cumen-8-ol,NA
C5369,m-cuminol,m-cuminol,NA
C5372,m-cymene-8-ol,m-cymene-8-ol,NA
C5373,"m-menth-4,8-diene","m-menth-4,8-diene",NA
C5374,"m-mentha-1(7),8-diene","m-mentha-1(7),8-diene",NA
C5375,"m-mentha-6,8-diene","m-mentha-6,8-diene",NA
C714,maaliene,maaliene,NA
C5384,matricaria ester,matricaria ester,NA
C5386,"megastigma-4,6(e),8(z)-triene","megastigma-4,6(E),8(Z)-triene",NA
C5387,"megastigma-4,8-dien-6-ol","megastigma-4,8-dien-6-ol",NA
C5388,megastigmatrienone,megastigmatrienone,NA
C5389,mehtyl eugenol,mehtyl eugenol,NA
C5390,melaleucol,melaleucol,NA
C5391,melitol,melitol,NA
C5393,melthylthymol,melthylthymol,NA
C5394,menth-1-en-7-al,menth-1-en-7-al,NA
C5396,"menth-1,5-diene-8-ol","menth-1,5-diene-8-ol",NA
C5397,menth-2-en-1-ol,menth-2-en-1-ol,NA
C5398,"mentha-1(7),8-diene","mentha-1(7),8-diene",NA
C5399,"mentha-1(7),8-meta-diene","mentha-1(7),8-meta-diene",NA
C5400,"mentha-1,5-dien-8-ol","mentha-1,5-dien-8-ol",NA
C5404,mentha-? 1.5-dien-8-ol,mentha-1.5-dien-8-ol,NA
C5401,mentha-2-en-1-ol,mentha-2-en-1-ol,NA
C5402,"mentha-2,8-diene","mentha-2,8-diene",NA
C5403,"mentha-2,8-dienes","mentha-2,8-dienes",NA
C5405,menthen-9-al,menthen-9-al,NA
C5406,menthol+neoisomenthol,menthol+neoisomenthol,NA
C5407,menthol+terpinen-4-ol +p-cymen-8-ol,menthol+terpinen-4-ol +p-cymen-8-ol,NA
C5408,menthone+butylangelate,menthone+butylangelate,NA
C5411,menthyl thymol,menthyl thymol,NA
C5413,mesitylene isomer,mesitylene isomer,NA
C5414,mesytilene,mesytilene,NA
C725,Methanoazulene,Methanoazulene,NA
C5417,"methoxy-4,5-methylenedioxy propiophenone isomer i","methoxy-4,5-methylenedioxy propiophenone isomer i",NA
C5418,"methoxy-4,5-methylenedioxy propiophenone isomer ii","methoxy-4,5-methylenedioxy propiophenone isomer ii",NA
C5419,methoxymethyl benzene,methoxymethyl benzene,NA
C5420,methyl-2-(methylthio)acetate,methyl-2-(methylthio)acetate,NA
C5421,methyl-2-amino-3-methoxylbenzoate,methyl-2-amino-3-methoxylbenzoate,NA
C5422,methyl-2-butoxy benzoate,methyl-2-butoxy benzoate,NA
C5423,methyl-2-ethyl hexadecanoate,methyl-2-ethyl hexadecanoate,NA
C5424,methyl-2-hydroxy-3-methyl pentanoate,methyl-2-hydroxy-3-methyl pentanoate,NA
C5425,methyl-2-hydroxy-3-methyl valerate,methyl-2-hydroxy-3-methyl valerate,NA
C5426,methyl-2-hydroxy-4-methoxybenzoate,methyl-2-hydroxy-4-methoxybenzoate,NA
C5427,methyl-2-hydroxy-4-methyl pentanoate,methyl-2-hydroxy-4-methyl pentanoate,NA
C5428,methyl-2-hydroxy-4-methyl valerate,methyl-2-hydroxy-4-methyl valerate,NA
C5429,methyl-2-hydroxy benzoate,methyl-2-hydroxy benzoate,NA
C5430,methyl-2-methyl-2-(e)-butanoate,methyl-2-methyl-2-(E)-butanoate,NA
C5432,methyl-2-methyl octanoate,methyl-2-methyl octanoate,NA
C5433,methyl-2-methyl propionate,methyl-2-methyl propionate,NA
C5434,methyl-2-octanoate,methyl-2-octanoate,NA
C5435,methyl-2-pentenoate,methyl-2-pentenoate,NA
C745,methyl-2-phenylacetate,methyl-2-phenylacetate,NA
C5436,methyl-2-propenyl disulfide,methyl-2-propenyl disulfide,NA
C5437,"methyl-2,3,6-trimethyl benzoate","methyl-2,3,6-trimethyl benzoate",NA
C5438,methyl-3-(methylthio)-(e)-2-propenoate,methyl-3-(methylthio)-(E)-2-propenoate,NA
C5439,methyl-3-hydroxy butanoate,methyl-3-hydroxy butanoate,NA
C5440,methyl-3-hydroxy decanoate,methyl-3-hydroxy decanoate,NA
C5441,methyl-3-hydroxy hexadecanoate,methyl-3-hydroxy hexadecanoate,NA
C5442,methyl-3-hydroxy hexanoate,methyl-3-hydroxy hexanoate,NA
C5443,methyl-3-hydroxy pentanoate,methyl-3-hydroxy pentanoate,NA
C5444,methyl-3-hydroxy tetradecanoate,methyl-3-hydroxy tetradecanoate,NA
C5445,methyl-3-methyl-2-butanoate,methyl-3-methyl-2-butanoate,NA
C5446,methyl-3-methyl-2-butenoate,methyl-3-methyl-2-butenoate,NA
C5448,"methyl-3,4-dihydroxy benzoate","methyl-3,4-dihydroxy benzoate",NA
C5449,"methyl-3,5-dihydroxy benzoate","methyl-3,5-dihydroxy benzoate",NA
C5450,methyl-4-heptanone,methyl-4-heptanone,NA
C5451,methyl-4-hydroxy benzoate,methyl-4-hydroxy benzoate,NA
C5452,methyl-4-methoxy benzoate,methyl-4-methoxy benzoate,NA
C5453,methyl-4-methoxy salicylate,methyl-4-methoxy salicylate,NA
C5454,methyl-4-oxooctanaoate,methyl-4-oxooctanaoate,NA
C5455,methyl-9-hexadecenoate,methyl-9-hexadecenoate,NA
C5456,"methyl-9,12-hexadecadienoate","methyl-9,12-hexadecadienoate",NA
C5457,"methyl-9,12-octadecadienoate","methyl-9,12-octadecadienoate",NA
C5458,"methyl-9,12,15-octadecatrienoate","methyl-9,12,15-octadecatrienoate",NA
C5459,methyl-alpha-teresentalic acid,methyl-alpha-teresentalic acid,NA
C5460,methyl-beta-cyclogeranate,methyl-beta-cyclogeranate,NA
C5461,methyl-m-hydroxybenzoate,methyl-m-hydroxybenzoate,NA
C5462,methyl-n-methyl anthranilate,methyl-n-methyl anthranilate,NA
C5469,methyl (e)-2-methyl-2-butenoate [methyl tiglate],methyl (E)-2-methyl-2-butenoate [methyl tiglate],NA
C5472,methyl (e)-crotonate,methyl (E)-crotonate,NA
C5474,methyl (e)-dihydrojasmonate,methyl (E)-dihydrojasmonate,NA
C5475,methyl (e)-isoeugenol,methyl (E)-isoeugenol,NA
C5476,"methyl (e)-trans-a-2,3-epoxybergamota-2,10-dien-12-oate","methyl (E)-trans-a-2,3-epoxybergamota-2,10-dien-12-oate",NA
C5477,"methyl (e)-trans-alpha-bergamota-2,10-dien-12-oate","methyl (E)-trans-alpha-bergamota-2,10-dien-12-oate",NA
C726,methyl (z)-3-dodecenoate,methyl (Z)-3-dodecenoate,NA
C5484,"methyl (z,z)-9,12-octadecadienoate","methyl (Z,Z)-9,12-octadecadienoate",NA
C5488,methyl 2-hydroxy-4-methyl pentanoate,methyl 2-hydroxy-4-methyl pentanoate,NA
C5490,methyl 2-hydroxyisopentanoate,methyl 2-hydroxyisopentanoate,NA
C5493,methyl acetylbutanoate,methyl acetylbutanoate,NA
C5497,methyl behenate (methyl docosanoate),methyl behenate (methyl docosanoate),NA
C5498,methyl benzothiophene,methyl benzothiophene,NA
C5500,methyl butyl-2-methyl butyrate,methyl butyl-2-methyl butyrate,NA
C5502,methyl calicylate,methyl calicylate,NA
C5503,methyl camphenolate,methyl camphenolate,NA
C5504,methyl caracrol,methyl caracrol,NA
C5505,methyl carvacrol ether,methyl carvacrol ether,NA
C734,methyl cyclopentanone,methyl cyclopentanone,NA
C5510,methyl dibenzothiophene,methyl dibenzothiophene,NA
C5512,methyl dodecanoate+unknown,methyl dodecanoate+unknown,NA
C5515,methyl eugenol derivative,methyl eugenol derivative,NA
C5516,methyl eugenol*,methyl eugenol*,NA
C5522,methyl heptadecane,methyl heptadecane,NA
C737,methyl heptenone,methyl heptenone,NA
C5525,methyl hexadcanoate,methyl hexadcanoate,NA
C5527,methyl hexadecanaote,methyl hexadecanaote,NA
C5528,methyl hexadecane,methyl hexadecane,NA
C5533,methyl indoline,methyl indoline,NA
C5534,methyl inolenate,methyl inolenate,NA
C5537,methyl isoeogenol,methyl isoeogenol,NA
C5538,methyl isoeuganol,methyl isoeuganol,NA
C5540,methyl isoeugenols,methyl isoeugenols,NA
C5541,methyl isothymol,methyl isothymol,NA
C5546,methyl methyl thiocyanate,methyl methyl thiocyanate,NA
C5548,methyl mrytenate,methyl mrytenate,NA
C5552,methyl neranate,methyl neranate,NA
C5556,methyl nonaoate,methyl nonaoate,NA
C5557,methyl nonatriacontane,methyl nonatriacontane,NA
C5558,methyl octadecane,methyl octadecane,NA
C5563,methyl pentadecanoate-ms,methyl pentadecanoate-ms,NA
C5564,methyl pentyltetrasulfide,methyl pentyltetrasulfide,NA
C5568,methyl phenylpropanoate,methyl phenylpropanoate,NA
C5569,methyl physeterate,methyl physeterate,NA
C5573,methyl propyldisulfide,methyl propyldisulfide,NA
C5575,methyl quinoline,methyl quinoline,NA
C5576,methyl salicilate,methyl salicilate,NA
C5577,methyl salicyclate,methyl salicyclate,NA
C5578,methyl salicylate*,methyl salicylate*,NA
C743,methyl thymol,methyl thymol,NA
C744,methyl thymolmethyl ether,methyl thymolmethyl ether,NA
C5580,methyl thymolmethyl ether,methyl thymolmethyl ether,NA
C5581,methyl thyrnol,methyl thyrnol,NA
C5585,methyl vinylbutyrolactone,methyl vinylbutyrolactone,NA
C5593,methylgeranate,methylgeranate,NA
C5594,methylsalicylate,methylsalicylate,NA
C5595,miniatone,miniatone,NA
C5596,mint ketone,mint ketone,NA
C5598,mint lactone isomer (in mixture),mint lactone isomer (in mixture),NA
C746,mint sulfide,mint sulfide,NA
C5600,mintoxide i,mintoxide i,NA
C5601,mintoxide ii,mintoxide ii,NA
C5602,mintsulfide,mintsulfide,NA
C5603,mintsulphide,mintsulphide,NA
C5604,mircene,mircene,NA
C5605,modheph-2-ene,modheph-2-ene,NA
C5608,monoterpene hydrocarbons,monoterpene hydrocarbons,NA
C747,monoterpenes hydrocarbons,monoterpenes hydrocarbons,NA
C5609,mu-cadinol,mu-cadinol,NA
C5610,mu-muurolol,mu-muurolol,NA
C5611,murrol acetate,murrol acetate,NA
C5615,muurol-5-en-4-alpha-ol,muurol-5-en-4-alpha-ol,NA
C5616,muurol-5-en-4-beta-ol,muurol-5-en-4-beta-ol,NA
C5617,muurol-5-en-4-ol,muurol-5-en-4-ol,NA
C5618,muurol-5-en-4alpha-ol,muurol-5-en-4alpha-ol,NA
C5619,"muurola-3,5-diene","muurola-3,5-diene",NA
C5620,muurola-4(14)-5-diene,muurola-4(14)-5-diene,NA
C5621,"muurola-4(14),5-diene","muurola-4(14),5-diene",NA
C5622,"muurola-4,10(14)-dien-1-ol","muurola-4,10(14)-dien-1-ol",NA
C5623,"muurola-4,10(14)-dien-1beta-ol","muurola-4,10(14)-dien-1beta-ol",NA
C5624,"muurola-4,11-diene","muurola-4,11-diene",NA
C748,"muurola-4,9-dien-15-ol","muurola-4,9-dien-15-ol",NA
C5627,muurolene-14-oxy-alpha,muurolene-14-oxy-alpha,NA
C5628,muurolol,muurolol,NA
C5629,myrcene-8-ol,myrcene-8-ol,NA
C5630,myrcene-8-yl acetate,myrcene-8-yl acetate,NA
C5631,myrcene + alpha-phellandrene,myrcene + alpha-phellandrene,NA
C5632,myrcene+3-octanol,myrcene+3-octanol,NA
C5633,myrcenene,myrcenene,NA
C5636,myrene,myrene,NA
C5637,myrigalone,myrigalone,NA
C5639,myristic acid 2679,myristic acid 2679,NA
C5641,myrtenal + isoamyl tiglate,myrtenal + isoamyl tiglate,NA
C5642,myrtenal + myrtenol,myrtenal + myrtenol,NA
C5643,myrtenal acetate,myrtenal acetate,NA
C5644,myrtenal+myrtenol,myrtenal+myrtenol,NA
C756,myrtenol + myrtenal,myrtenol + myrtenal,NA
C5645,myrtenol+beta-cuprenene,myrtenol+beta-cuprenene,NA
C5646,myrtenole,myrtenole,NA
C5649,mytenol,mytenol,NA
C5650,mytenyl acetate,mytenyl acetate,NA
C5652,n-butyl-n-dodecanoate,n-butyl-n-dodecanoate,NA
C5655,n-containing compounds,n-containing compounds,NA
C5659,n-docasane,n-docasane,NA
C5667,n-heptylsalicylate,n-heptylsalicylate,NA
C5674,n-hexyl isovalerate,n-hexyl isovalerate,NA
C5679,n-nuciferylacetate,n-nuciferylacetate,NA
C5685,n-octylacetate,n-octylacetate,NA
C5688,n-propyl benzamine,n-propyl benzamine,NA
C5696,"n,n-diphenylformamide","n,n-diphenylformamide",NA
C5697,n.i.,n.i.,NA
C5698,"naphthalene 1,2-dihydro-","naphthalene 1,2-dihydro-",NA
C5699,"naphthalene,1,2,3,4-tetrahydro-","naphthalene,1,2,3,4-tetrahydro-",NA
C5700,napinone,napinone,NA
C5703,neaphthalene,neaphthalene,NA
C5704,necrodylacetate isomer,necrodylacetate isomer,NA
C5705,neo-3-thujanol,neo-3-thujanol,NA
C6934,neo-3-thujanyl acetate,neo-3-thujanyl acetate,NA
C5706,neo-abienol,neo-abienol,NA
C5707,neo-abietol,neo-abietol,NA
C5708,neo-allo-ocirnene,neo-allo-ocirnene,NA
C5709,neo-alpha-clovene,neo-alpha-clovene,NA
C5710,neo-curdione,neo-curdione,NA
C5711,neo-dihydro carveol,neo-dihydro carveol,NA
C5713,neo-dihydrocarvyl acetate,neo-dihydrocarvyl acetate,NA
C5714,neo-epinepetalactone,neo-epinepetalactone,NA
C6936,neo-intermedeol,neo-intermedeol,NA
C6937,neo-iso(iso)pulegol,neo-iso(iso)pulegol,NA
C5715,neo-iso(iso)pulegyl acetate,neo-iso(iso)pulegyl acetate,NA
C5716,neo-isodihydrocarveol,neo-isodihydrocarveol,NA
C5717,neo-isodihydrocarvyl acetate,neo-isodihydrocarvyl acetate,NA
C6938,neo-isomenthol,neo-isomenthol,NA
C5718,neo-isomenthol+alpha-terpineol,neo-isomenthol+alpha-terpineol,NA
C5719,neo-isomethyl acetate,neo-isomethyl acetate,NA
C5721,neo-isopulegol+terpinen-4-ol,neo-isopulegol+terpinen-4-ol,NA
C5722,neo-isopulegyl acetate,neo-isopulegyl acetate,NA
C5723,neo-isothujyl acetate,neo-isothujyl acetate,NA
C5724,neo-menthyl acetate,neo-menthyl acetate,NA
C5725,neo-phyadiene somer (ii),neo-phyadiene somer (ii),NA
C5726,neo-phytadien,neo-phytadien,NA
C6940,neo-phytadiene,neo-phytadiene,NA
C5727,neo-phytadiene (isomer i),neo-phytadiene (isomer i),NA
C5728,neo-phytadiene (isomer ii),neo-phytadiene (isomer ii),NA
C5729,neo-phytadiene i,neo-phytadiene i,NA
C5730,neo-phytadiene iii,neo-phytadiene iii,NA
C5731,neo-thujol,neo-thujol,NA
C5732,neo-thujyl alcohol,neo-thujyl alcohol,NA
C5733,neo-thujylacetate,neo-thujylacetate,NA
C5734,neo-verbanol,neo-verbanol,NA
C5735,neo-verbanylacetate,neo-verbanylacetate,NA
C5736,neocalitropsene,neocalitropsene,NA
C5738,neoclvenoxide alcohol,neoclvenoxide alcohol,NA
C5741,neoiso-dihydrocarveol acetate,neoiso-dihydrocarveol acetate,NA
C5746,nepthalene,nepthalene,NA
C5747,neral/geranial,neral/geranial,NA
C5750,nerol+citronellol,nerol+citronellol,NA
C6944,nerol+citronellol+carvone,nerol+citronellol+carvone,NA
C5751,nerolidol acetate,nerolidol acetate,NA
C5752,nerolidol oxide,nerolidol oxide,NA
C5753,nerolidol oxide (furanoid),nerolidol oxide (furanoid),NA
C5754,nerolidol oxide (probable),nerolidol oxide (probable),NA
C5756,nerryl acetate,nerryl acetate,NA
C6950,neryl-2-methyl butyrate,neryl-2-methyl butyrate,NA
C5758,neryl acetate alpha-copaene,neryl acetate alpha-copaene,NA
C5759,neryl acetona,neryl acetona,NA
C5760,neryl acetone,neryl acetone,NA
C5761,neryl angelate,neryl angelate,NA
C5765,neryl isobutanoate,neryl isobutanoate,NA
C6949,neryl tiglate,neryl tiglate,NA
C5773,nerylic acid,nerylic acid,NA
C5775,noalpha-copaanone,noalpha-copaanone,NA
C5776,noebourbonone,noebourbonone,NA
C5777,nojgiku alcohol,nojgiku alcohol,NA
C5778,nojigikuacetate,nojigikuacetate,NA
C5779,non-terpene derivatives,non-terpene derivatives,NA
C5787,nonanal/2-phenylethanol,nonanal/2-phenylethanol,NA
C5788,nonanal+linalool,nonanal+linalool,NA
C5790,nondecane,nondecane,NA
C5791,nondecanol,nondecanol,NA
C5793,nonmenthone,nonmenthone,NA
C5794,nony lacetate,nony lacetate,NA
C5797,nonyl isothiocynate,nonyl isothiocynate,NA
C5798,nootaktone,nootaktone,NA
C5801,nopsan-4-ol,nopsan-4-ol,NA
C5802,nor-14-cadin-5-2n-4-one,nor-14-cadin-5-2n-4-one,NA
C5803,nor-14-cadin-5-en-4-one,nor-14-cadin-5-en-4-one,NA
C5804,nor-alpha-santalenone,nor-alpha-santalenone,NA
C5805,nor-bourbonene,nor-bourbonene,NA
C5806,nor-bourbonone,nor-bourbonone,NA
C5807,nor-copaanone,nor-copaanone,NA
C5808,nor-copaenone,nor-copaenone,NA
C5809,nor-davanone,nor-davanone,NA
C5810,nor-patchoulenol,nor-patchoulenol,NA
C5811,nor-tetrapatchoulol,nor-tetrapatchoulol,NA
C5812,norhelifolen-12-al,norhelifolen-12-al,NA
C6968,norosolanadione,norosolanadione,NA
C5813,not identified,not identified,NA
C5815,o-cyneme,o-cyneme,NA
C5817,o-isopropenyl toluene,o-isopropenyl toluene,NA
C5818,"o-mentha-1(7),5,8-triene","o-mentha-1(7),5,8-triene",NA
C5819,"o-mentha-1,4,8-trien","o-mentha-1,4,8-trien",NA
C5826,occidentaiolacetate,occidentaiolacetate,NA
C5828,occidentalolacetate,occidentalolacetate,NA
C5829,occidentalolacetate i,occidentalolacetate i,NA
C5830,occidentalolacetate ii,occidentalolacetate ii,NA
C5831,occidentalolacetate iii,occidentalolacetate iii,NA
C5833,occidolacetate,occidolacetate,NA
C5834,ocidentalolacetate,ocidentalolacetate,NA
C6972,octaciosane,octaciosane,NA
C5839,octadec-9-en-18-olide,octadec-9-en-18-olide,NA
C5843,"octadecane+cadina-1,4-diene","octadecane+cadina-1,4-diene",NA
C5847,octadiene isomer,octadiene isomer,NA
C5851,octan-3-yl-acetate,octan-3-yl-acetate,NA
C5852,octanal-alpha-phellandrene,octanal-alpha-phellandrene,NA
C5854,octanehexanal,octanehexanal,NA
C5856,octanoi,octanoi,NA
C5860,octanol+beta-maaliene,octanol+beta-maaliene,NA
C6979,octanone-3,octanone-3,NA
C5863,octen-3-ol<1->,octen-3-ol<1->,NA
C5864,octen-3-yl-acetate,octen-3-yl-acetate,NA
C5865,octene-3-ol,octene-3-ol,NA
C5869,octyl-3-methylbutyrate,octyl-3-methylbutyrate,NA
C5879,octyl isothiocynate,octyl isothiocynate,NA
C5881,octyl nitrile,octyl nitrile,NA
C5882,octyl octanote,octyl octanote,NA
C5885,oleic aid,oleic aid,NA
C5886,oleoamide,oleoamide,NA
C5887,oplopanoyl acetate,oplopanoyl acetate,NA
C5890,other components,other components,NA
C5891,others compounds,others compounds,NA
C5892,othylpyrazine,othylpyrazine,NA
C5893,oxabicyclopentadecan-3-one,oxabicyclopentadecan-3-one,NA
C5895,oxacyclotridec-10-en-2-one,oxacyclotridec-10-en-2-one,NA
C5896,oxidehimachalene,oxidehimachalene,NA
C5899,oxo-alpha-ylangene,oxo-alpha-ylangene,NA
C5900,oxyde of caryophyllene i(trans),oxyde of caryophyllene i(trans),NA
C5901,oxyde of humulene,oxyde of humulene,NA
C5902,oxygenated monoterpenes,oxygenated monoterpenes,NA
C5903,oxygenated monoterpeness,oxygenated monoterpeness,NA
C5904,oxygenated sesquiterpenes,oxygenated sesquiterpenes,NA
C5905,"p-1-menthene (8,9-dihydrolimonene) (+ alpha,p-dimethylstyrene)","p-1-menthene (8,9-dihydrolimonene) (+ alpha,p-dimethylstyrene)",NA
C5906,"p-1,3,8-menthatriene","p-1,3,8-menthatriene",NA
C5907,"p-2-mentha-4,8-diene","p-2-mentha-4,8-diene",NA
C5909,p-anisyl-2-methylbutyrate,p-anisyl-2-methylbutyrate,NA
C5911,p-bazzanene,p-bazzanene,NA
C5913,p-beta-cubebene,p-beta-cubebene,NA
C5914,p-bisabolene,p-bisabolene,NA
C5915,p-bourbonene,p-bourbonene,NA
C5916,p-caryophyllene,p-caryophyllene,NA
C5917,"p-cis-mentha-2,8-dien-1-ol","p-cis-mentha-2,8-dien-1-ol",NA
C5919,p-cresol+m-cresol,p-cresol+m-cresol,NA
C5920,p-cresolacetate,p-cresolacetate,NA
C5922,p-cumen-8-ol,p-cumen-8-ol,NA
C5924,p-cumin alcohol,p-cumin alcohol,NA
C5925,p-cuminaldehyde,p-cuminaldehyde,NA
C5926,p-cyclocitral,p-cyclocitral,NA
C5927,p-cycmene,p-cycmene,NA
C5928,p-cyemene,p-cyemene,NA
C5931,p-cymen-6-ol,p-cymen-6-ol,NA
C5934,p-cymen-8-01,p-cymen-8-01,NA
C5935,"p-cymen-8-ol 2,3,5,5-tetramethyl-4-methylene-2-cyclopenten-1-one","p-cymen-8-ol 2,3,5,5-tetramethyl-4-methylene-2-cyclopenten-1-one",NA
C5936,p-cymen-8-ol methyl ether,p-cymen-8-ol methyl ether,NA
C5937,p-cymen-8-ol+thymol,p-cymen-8-ol+thymol,NA
C5938,p-cymen-8-yl acetate,p-cymen-8-yl acetate,NA
C5942,p-cymene-9-ol,p-cymene-9-ol,NA
C5943,p-cymene-limonene,p-cymene-limonene,NA
C5946,p-cyrnen-6-ol,p-cyrnen-6-ol,NA
C5947,p-cyrnen-8-ol,p-cyrnen-8-ol,NA
C5948,p-cyrnene,p-cyrnene,NA
C5950,p-elemene,p-elemene,NA
C5952,p-hydroxy benzaldehyde acetate,p-hydroxy benzaldehyde acetate,NA
C5953,p-hydroxy methylsalicylate,p-hydroxy methylsalicylate,NA
C5954,p-ionone,p-ionone,NA
C5955,p-isopropenyl benzaldehyde,p-isopropenyl benzaldehyde,NA
C5956,p-isopropyl alcohol,p-isopropyl alcohol,NA
C7021,p-menth-1-en-8-yl-acetate,p-menth-1-en-8-yl-acetate,NA
C7024,p-menth-1-ene-9-carboxaldehyde,p-menth-1-ene-9-carboxaldehyde,NA
C5966,p-menth-1(7)-en-2-ol,p-menth-1(7)-en-2-ol,NA
C5971,p-menth-2-en-ol,p-menth-2-en-ol,NA
C5972,"p-menth-2-ene-1,4-diol","p-menth-2-ene-1,4-diol",NA
C5975,"p-menth-3-ene-2,7-diol","p-menth-3-ene-2,7-diol",NA
C5976,p-menth-3-ene-9-ol,p-menth-3-ene-9-ol,NA
C5980,p-menth-7-en-1-al,p-menth-7-en-1-al,NA
C5981,p-menth-l(7)-en-9-ol,p-menth-l(7)-en-9-ol,NA
C5982,"p-mentha-(7),5-dien-2-ol","p-mentha-(7),5-dien-2-ol",NA
C5983,p-mentha-1-en-4-ol,p-mentha-1-en-4-ol,NA
C5984,p-mentha-1-en-7-al,p-mentha-1-en-7-al,NA
C5985,p-mentha-1-en-8-ol,p-mentha-1-en-8-ol,NA
C5986,p-mentha-1-ene-9-carboxaldehyde,p-mentha-1-ene-9-carboxaldehyde,NA
C5987,"p-mentha-1(2),8-dien-10-ol","p-mentha-1(2),8-dien-10-ol",NA
C5988,"p-mentha-1(2),8-dien-10-yl acetate","p-mentha-1(2),8-dien-10-yl acetate",NA
C5989,p-mentha-1(7)-en-9-ol,p-mentha-1(7)-en-9-ol,NA
C5990,"p-mentha-1(7),4(8)-dien","p-mentha-1(7),4(8)-dien",NA
C5991,"p-mentha-1(7),5-dien-2-ol","p-mentha-1(7),5-dien-2-ol",NA
C5992,"p-mentha-1(7),5-dien-ol","p-mentha-1(7),5-dien-ol",NA
C5993,"p-mentha-1(7),8-dien","p-mentha-1(7),8-dien",NA
C5994,"p-mentha-1(7),8-dien-2-ol","p-mentha-1(7),8-dien-2-ol",NA
C7026,"p-mentha-1(7),8-dien-ol","p-mentha-1(7),8-dien-ol",NA
C5995,"p-mentha-1(7),8-diene","p-mentha-1(7),8-diene",NA
C5996,"p-mentha-1(7),8(10)-dien-9-ol","p-mentha-1(7),8(10)-dien-9-ol",NA
C7027,"p-mentha-1,3-dien-7-al","p-mentha-1,3-dien-7-al",NA
C5997,"p-mentha-1,3-dien-al","p-mentha-1,3-dien-al",NA
C5998,"p-mentha-1,3, 6-triene","p-mentha-1,3, 6-triene",NA
C5999,"p-mentha-1,3,6-triene","p-mentha-1,3,6-triene",NA
C6000,"p-mentha-1,3,8-diene","p-mentha-1,3,8-diene",NA
C6001,"p-mentha-1,3,8-triene","p-mentha-1,3,8-triene",NA
C6002,"p-mentha-1,4-dien-7-al","p-mentha-1,4-dien-7-al",NA
C6003,"p-mentha-1,4-dien-7-ol","p-mentha-1,4-dien-7-ol",NA
C6004,"p-mentha-1,4-dien-7-ol+ humulene epoxide ii","p-mentha-1,4-dien-7-ol+ humulene epoxide ii",NA
C6005,"p-mentha-1,4(8)- diene","p-mentha-1,4(8)-diene",NA
C6006,"p-mentha-1,4,8-triene","p-mentha-1,4,8-triene",NA
C6007,"p-mentha-1,5-dien-7-ol","p-mentha-1,5-dien-7-ol",NA
C7028,"p-mentha-1,5-dien-8-ol","p-mentha-1,5-dien-8-ol",NA
C6008,"p-mentha-1,5-dien-ol","p-mentha-1,5-dien-ol",NA
C6009,"p-mentha-1,5-dien 8-ol","p-mentha-1,5-dien 8-ol",NA
C6010,"p-mentha-1,5-diene-8-ol","p-mentha-1,5-diene-8-ol",NA
C6011,"p-mentha-1,5,8-triene","p-mentha-1,5,8-triene",NA
C7029,"p-mentha-1,7(8)-diene","p-mentha-1,7(8)-diene",NA
C6012,"p-mentha-1,8-dien-2-ol","p-mentha-1,8-dien-2-ol",NA
C6013,"p-mentha-1,8-dien-3-one","p-mentha-1,8-dien-3-one",NA
C6014,"p-mentha-1,8-dien-4-ol","p-mentha-1,8-dien-4-ol",NA
C6015,"p-mentha-1,8-dien-ol","p-mentha-1,8-dien-ol",NA
C6016,p-mentha-2-en-1-ol,p-mentha-2-en-1-ol,NA
C6017,p-mentha-2-en-8-ol,p-mentha-2-en-8-ol,NA
C6018,"p-mentha-2-ene-1,8-diol","p-mentha-2-ene-1,8-diol",NA
C6019,"p-mentha-2(4),8-dien","p-mentha-2(4),8-dien",NA
